date,aphanizomenon,askenasia,asplanchna,asterionella,aulacoseira,bosmina,centric_diatom,ceratium,chaoborus,chlorophyte,chlorophyte_colonial_dividing,chlorophyte_elongated,chlorophyte_frame,chlorophyte_square,chroococcales,chydorus,ciliate,ciliate_big,ciliate_blue,ciliate_green,ciliate_round,closterium,coelastrum_reticulatum,coelosphaerium,coleps,collotheca,conochilus,cosmarium,cryptophyte,cyanobacteria_colonial_blue,cyanobacteria_colonial_clathrate,cyanobacteria_colonial_probably,cyanobacteria_filamentous,cyclops,daphnia,daphnia_cucullata,diaphanosoma,didinium,dinobryon,dinoflagellate_diamond,dolichospermum,eudiaptomus,fragilaria,gonium,gymnodinium,kellicottia,keratella_cochlearis,keratella_quadrata,leptodora,limnoraphis,mallomonas_akrokomos,mallomonas_big,nauplius,oocystaceae,pandorina,paradileptus,pediastrum,pennate_diatom,peridinium,phacotus,plankton_x,plankton_y,plankton_z,planktosphaeria,polyarthra,protist_like_ciliate,rhodomonas,rotifer,rotifer_long,rotifer_z,scenedesmus,snowella,staurastrum,strombidium,synchaeta,synedra,synedra_angustissima,synura,tetraedron,tintinnid,trichocerca,uroglena,vorticella_epistylis_like
2019-11-12,4.1666666666665e-06,6.9444444444444405e-06,0.0002791666666666665,6.25e-06,9.855769230769206e-05,8.333333333333e-06,6.944444444444e-05,2.083333333333e-06,0.0,0.00048611111111111,0.00079861111111111,0.00029166666666666,0.0,7.638888888888e-05,2.0833333333330002e-05,2.083333333333e-06,0.0,0.0,0.00013888888888888,0.0,0.0,0.00029861111111111,0.00029861111111111,0.0,0.0,3.54166666666665e-05,0.0,0.000125,0.00467361111111111,0.00019444444444444,2.777777777777e-05,0.00021527777777777002,0.00039423076923076825,0.00035000000000000005,0.0002104166666666665,0.0,6.25e-06,6.9444444444444405e-06,9.375e-05,6.25e-05,1.971153846153966e-05,6.45833333333335e-05,5.2083333333333506e-05,0.0,7.638888888888e-05,0.0001020833333333335,0.00011875,1.04166666666665e-05,0.0,0.0,3.472222222222e-05,9.027777777777e-05,0.00025,0.00011805555555555,8.333333333333e-05,4.16666666666665e-05,4.1666666666660004e-05,2.777777777777e-05,2.0833333333330002e-05,2.0833333333330002e-05,0.0,6.25e-05,6.9444444444444405e-06,0.0,2.29166666666665e-05,6.944444444444e-05,0.00134027777777778,0.000758333333333335,0.0,0.0,6.944444444444e-05,0.0,0.00058333333333333,0.0,1.4583333333333e-05,2.0833333333330002e-05,0.0,2.0833333333330002e-05,4.861111111111e-05,2.777777777777e-05,1.25e-05,4.5833333333333e-05,2.777777777777e-05
2019-11-13,6.25e-06,6.9444444444444405e-06,0.0002020833333333335,2.083333333333e-06,9.498873873874057e-05,0.0,4.1666666666660004e-05,2.083333333333e-06,0.0,0.00038888888888888,0.00071527777777777,0.00033333333333333,0.0,4.1666666666660004e-05,3.472222222222e-05,0.0,0.0,0.0,0.0001875,0.0,6.9444444444444405e-06,0.00025,0.00031944444444444,0.0,0.0,3.9583333333333e-05,4.1666666666665e-06,0.00015972222222222,0.00413888888888889,0.00013888888888888,2.0833333333330002e-05,0.00020138888888888,0.00039352477477477404,0.00034375000000000003,0.00016041666666666648,0.0,8.333333333333e-06,0.0,8.33333333333335e-05,4.861111111111e-05,1.3569819819820385e-05,4.16666666666665e-05,9.166666666666649e-05,0.0,7.638888888888e-05,0.00013125,9.166666666666649e-05,8.333333333333e-06,2.083333333333e-06,2.083333333333e-06,6.9444444444444405e-06,0.00014583333333333,0.00019583333333333348,0.00013194444444444001,0.00010416666666666,1.04166666666665e-05,4.861111111111e-05,4.861111111111e-05,1.388888888888e-05,2.777777777777e-05,0.0,4.861111111111e-05,6.9444444444444405e-06,0.0,2.5e-05,6.25e-05,0.0008819444444444401,0.000597916666666665,0.0,0.0,4.1666666666660004e-05,0.0,0.0007916666666666599,6.9444444444444405e-06,1.04166666666665e-05,6.9444444444444405e-06,6.25e-06,2.0833333333330002e-05,0.0,4.1666666666660004e-05,6.25e-06,3.54166666666665e-05,6.9444444444444405e-06
2019-11-14,1.04166666666665e-05,6.9444444444444405e-06,0.0001770833333333335,1.04166666666665e-05,6.101190476189642e-05,6.25e-06,5.555555555555e-05,1.25e-05,0.0,0.0005625,0.00063194444444444,0.00030555555555555,1.388888888888e-05,3.472222222222e-05,1.388888888888e-05,0.0,6.9444444444444405e-06,0.0,0.00021527777777777002,6.9444444444444405e-06,1.388888888888e-05,0.0003125,0.00030555555555555,6.9444444444444405e-06,0.0,4.3750000000000006e-05,0.0,0.00010416666666666,0.0041458333333333295,0.000125,1.388888888888e-05,0.00013888888888888,0.000366071428571437,0.00023125,0.0001833333333333335,0.0,1.25e-05,0.0,4.5833333333333e-05,6.25e-05,0.0,4.79166666666665e-05,7.91666666666665e-05,0.0,0.00013194444444444001,8.54166666666665e-05,9.166666666666649e-05,1.25e-05,0.0,0.0,1.388888888888e-05,0.00013888888888888,0.0002020833333333335,0.00015972222222221,4.1666666666660004e-05,1.875e-05,6.25e-05,2.0833333333330002e-05,0.0,3.472222222222e-05,6.9444444444444405e-06,6.944444444444e-05,0.0,0.0,1.875e-05,6.944444444444e-05,0.00098611111111111,0.0005583333333333349,0.0,0.0,4.861111111111e-05,0.0,0.0005902777777777701,6.9444444444444405e-06,8.333333333333e-06,6.9444444444444405e-06,6.25e-06,1.388888888888e-05,4.861111111111e-05,4.1666666666660004e-05,4.1666666666665e-06,3.75e-05,2.777777777777e-05
2019-11-15,2.083333333333e-06,2.0833333333330002e-05,0.0003229166666666665,4.1666666666665e-06,2.829861111109584e-05,1.875e-05,4.1666666666660004e-05,6.25e-06,0.0,0.00034027777777776997,0.00080555555555555,0.00023611111111110998,0.0,6.25e-05,6.9444444444444405e-06,0.0,0.0,0.0,0.00017361111111111,2.0833333333330002e-05,0.0,0.00021527777777777002,0.00029166666666666,0.0,0.0,1.875e-05,2.083333333333e-06,9.722222222222e-05,0.00536111111111111,0.00011805555555555,6.9444444444444405e-06,0.00013888888888888,0.00031128472222223763,0.0002895833333333335,0.0002770833333333335,0.0,4.1666666666665e-06,0.0,2.5e-05,5.555555555555e-05,0.0,5.83333333333335e-05,8.95833333333335e-05,0.0,9.027777777777e-05,9.79166666666665e-05,6.04166666666665e-05,8.333333333333e-06,0.0,0.0,3.472222222222e-05,0.00011805555555555,0.00024375000000000002,0.00015277777777777,0.00011111111111111,2.7083333333333e-05,2.0833333333330002e-05,5.555555555555e-05,2.777777777777e-05,6.9444444444444405e-06,0.0,5.555555555555e-05,0.0,0.0,2.91666666666665e-05,0.00013194444444444001,0.0010694444444444401,0.000775,0.0,0.0,3.472222222222e-05,0.0,0.00060416666666666,6.9444444444444405e-06,1.66666666666665e-05,2.0833333333330002e-05,6.25e-06,2.777777777777e-05,6.9444444444444405e-06,7.638888888888e-05,8.333333333333e-06,4.16666666666665e-05,6.9444444444444405e-06
2019-11-16,2.0833333333333e-05,0.0,0.00019375,1.25e-05,2.8968253968240048e-05,1.25e-05,6.944444444444e-05,2.083333333333e-06,0.0,0.00026388888888888003,0.00054861111111111,0.00031944444444444,0.0,4.1666666666660004e-05,1.388888888888e-05,2.083333333333e-06,6.9444444444444405e-06,0.0,0.000125,0.0,0.0,0.00024305555555555002,0.00031944444444444,0.0,6.9444444444444405e-06,1.66666666666665e-05,4.1666666666665e-06,0.00018055555555555,0.00417361111111111,5.555555555555e-05,0.0,0.000125,0.0002462301587301864,0.00023541666666666652,0.00023958333333333348,0.0,1.25e-05,0.0,2.5e-05,9.722222222222e-05,2.8968253968240048e-05,8.125e-05,6.66666666666665e-05,0.0,9.722222222222e-05,0.00011041666666666649,8.750000000000001e-05,1.4583333333333e-05,4.1666666666665e-06,4.1666666666665e-06,2.0833333333330002e-05,0.00016666666666666,0.00025,0.00011805555555553999,6.944444444444e-05,2.0833333333333e-05,6.9444444444444405e-06,2.777777777777e-05,6.9444444444444405e-06,2.0833333333330002e-05,0.0,6.944444444444e-05,0.0,6.9444444444444405e-06,1.04166666666665e-05,6.944444444444e-05,0.00097222222222222,0.0005124999999999999,0.0,0.0,2.777777777777e-05,0.0,0.00072222222222222,6.9444444444444405e-06,1.25e-05,0.0,1.25e-05,2.0833333333330002e-05,2.0833333333330002e-05,6.25e-05,1.875e-05,2.5e-05,1.388888888888e-05
2019-11-17,6.25e-06,0.0,0.0002041666666666665,6.25e-06,5.4450757575756896e-05,2.29166666666665e-05,5.555555555555e-05,0.0,0.0,0.00028472222222221996,0.00058333333333333,0.0003125,0.0,2.777777777777e-05,2.777777777777e-05,2.083333333333e-06,1.388888888888e-05,0.0,0.00025694444444443996,0.0,6.9444444444444405e-06,0.00027777777777776997,0.00022222222222222,0.0,0.0,2.29166666666665e-05,6.25e-06,9.027777777777e-05,0.00536805555555556,0.00010416666666666,6.9444444444444405e-06,5.555555555555e-05,0.0001851325757575766,0.00022083333333333352,0.0002770833333333335,0.0,1.25e-05,0.0,2.5e-05,8.333333333333e-05,0.0,6.25e-05,4.16666666666665e-05,0.0,8.333333333333e-05,8.125e-05,7.5e-05,2.29166666666665e-05,2.083333333333e-06,0.0,1.388888888888e-05,0.00015972222222222,0.0001916666666666665,0.00012499999999999,3.472222222222e-05,2.5e-05,0.0,2.0833333333330002e-05,1.388888888888e-05,6.9444444444444405e-06,0.0,7.638888888888e-05,0.0,0.0,1.4583333333333e-05,6.25e-05,0.00105555555555556,0.000583333333333335,0.0,0.0,2.777777777777e-05,0.0,0.00057638888888888,0.0,2.7083333333333e-05,1.388888888888e-05,4.1666666666665e-06,1.388888888888e-05,2.777777777777e-05,6.944444444444e-05,4.1666666666665e-06,4.79166666666665e-05,2.0833333333330002e-05
2019-11-18,8.333333333333e-06,0.0,0.00015625,2.083333333333e-06,4.7222222222199595e-05,1.66666666666665e-05,4.1666666666660004e-05,2.083333333333e-06,0.0,0.00022916666666666,0.00050694444444444,0.00015972222222222,0.0,3.472222222222e-05,6.9444444444444405e-06,0.0,0.0,0.0,0.00028472222222221996,1.388888888888e-05,0.0,0.00021527777777777002,0.00022916666666666,0.0,0.0,2.91666666666665e-05,0.0,0.000125,0.00432638888888889,9.027777777777e-05,0.0,9.722222222222e-05,0.00023611111111113394,0.00024791666666666647,0.00019375,0.0,4.1666666666665e-06,0.0,2.7083333333333e-05,0.00011111111111111,0.0,6.04166666666665e-05,6.25e-05,0.0,9.027777777777e-05,6.04166666666665e-05,8.125e-05,2.7083333333333e-05,1.25e-05,4.1666666666665e-06,2.0833333333330002e-05,0.00011805555555555,0.00018541666666666652,0.00012499999999999,7.638888888888e-05,2.29166666666665e-05,1.388888888888e-05,2.777777777777e-05,1.388888888888e-05,2.0833333333330002e-05,0.0,2.0833333333330002e-05,0.0,0.0,1.04166666666665e-05,6.25e-05,0.00065972222222222,0.0004083333333333335,6.9444444444444405e-06,1.388888888888e-05,3.472222222222e-05,0.0,0.00061111111111111,1.388888888888e-05,1.66666666666665e-05,6.9444444444444405e-06,4.1666666666665e-06,3.472222222222e-05,2.0833333333330002e-05,6.944444444444e-05,0.0,3.125e-05,0.0
2019-11-19,2.083333333333e-06,6.9444444444444405e-06,0.0001625,2.083333333333e-06,0.0,1.875e-05,9.722222222222e-05,8.333333333333e-06,0.0,0.000375,0.00039583333333332996,0.00023611111111110998,6.9444444444444405e-06,4.861111111111e-05,0.0,2.083333333333e-06,0.0,0.0,0.00033333333333333,1.388888888888e-05,6.9444444444444405e-06,0.00015277777777777,0.00021527777777777002,0.0,0.0,3.125e-05,0.0,0.00011111111111111,0.00526388888888889,6.944444444444e-05,6.9444444444444405e-06,3.472222222222e-05,0.00023541666666666652,0.0002375,0.0001,0.0,2.083333333333e-06,0.0,2.0833333333333e-05,0.000125,0.0,6.04166666666665e-05,6.66666666666665e-05,6.9444444444444405e-06,7.638888888888e-05,9.166666666666649e-05,8.750000000000001e-05,1.25e-05,0.0,0.0,1.388888888888e-05,0.00013194444444444001,0.00023541666666666652,0.00010416666666666,5.555555555555e-05,1.4583333333333e-05,4.1666666666660004e-05,6.9444444444444405e-06,3.472222222222e-05,1.388888888888e-05,0.0,6.944444444444e-05,6.9444444444444405e-06,0.0,6.25e-06,9.722222222222e-05,0.0010694444444444401,0.00045416666666666647,0.0,0.0,3.472222222222e-05,0.0,0.00054861111111111,1.388888888888e-05,1.25e-05,0.0,2.083333333333e-06,6.9444444444444405e-06,2.0833333333330002e-05,6.944444444444e-05,6.25e-06,3.54166666666665e-05,3.472222222222e-05
2019-11-20,6.25e-06,6.9444444444444405e-06,0.000125,4.1666666666665e-06,3.593749999999639e-05,4.1666666666665e-06,4.1666666666660004e-05,0.0,0.0,0.00033333333333333,0.00042361111111111,0.00019444444444444,0.0,3.472222222222e-05,6.9444444444444405e-06,0.0,1.388888888888e-05,0.0,0.00029861111111111,6.9444444444444405e-06,6.9444444444444405e-06,0.0001875,0.00026388888888888003,0.0,0.0,2.91666666666665e-05,2.083333333333e-06,9.722222222222e-05,0.00474305555555556,2.777777777777e-05,6.9444444444444405e-06,6.944444444444e-05,0.00014375000000000276,0.0002666666666666665,0.00013125,0.0,4.1666666666665e-06,0.0,2.0833333333333e-05,0.00011111111111111,1.197916666666737e-05,7.08333333333335e-05,5.41666666666665e-05,0.0,9.722222222222e-05,7.70833333333335e-05,6.66666666666665e-05,2.91666666666665e-05,0.0,2.083333333333e-06,4.861111111111e-05,0.00016666666666666,0.00018541666666666652,0.00015972222222222,3.472222222222e-05,1.875e-05,6.25e-05,6.9444444444444405e-06,2.0833333333330002e-05,0.0,0.0,7.638888888888e-05,0.0,0.0,8.333333333333e-06,5.555555555555e-05,0.00080555555555555,0.00045,6.9444444444444405e-06,0.0,6.9444444444444405e-06,0.0,0.00048611111111111,1.388888888888e-05,2.5e-05,1.388888888888e-05,2.083333333333e-06,6.9444444444444405e-06,4.861111111111e-05,2.777777777777e-05,1.04166666666665e-05,2.29166666666665e-05,2.0833333333330002e-05
2019-11-21,1.04166666666665e-05,6.9444444444444405e-06,0.00020625,2.083333333333e-06,0.0,1.04166666666665e-05,6.944444444444e-05,6.25e-06,0.0,0.00032638888888888003,0.00038888888888888,0.00018055555555555,1.388888888888e-05,3.472222222222e-05,6.9444444444444405e-06,0.0,6.9444444444444405e-06,0.0,0.00036111111111111,2.777777777777e-05,2.0833333333330002e-05,0.0001875,0.00018055555555555,0.0,0.0,1.25e-05,0.0,6.944444444444e-05,0.0058125,9.027777777777e-05,6.9444444444444405e-06,4.1666666666660004e-05,0.0002041666666666665,0.0002041666666666665,0.00010833333333333349,0.0,0.0,0.0,1.4583333333333e-05,0.00013194444444444001,0.0,5.83333333333335e-05,5e-05,0.0,8.333333333333e-05,7.08333333333335e-05,6.45833333333335e-05,3.75e-05,2.083333333333e-06,0.0,4.861111111111e-05,0.00014583333333333,0.00020625,0.00011805555555554999,9.027777777777e-05,3.125e-05,4.1666666666660004e-05,6.9444444444444405e-06,1.388888888888e-05,2.0833333333330002e-05,0.0,2.777777777777e-05,0.0,6.9444444444444405e-06,1.25e-05,8.333333333333e-05,0.00078472222222222,0.00053125,0.0,0.0,4.861111111111e-05,0.0,0.00046527777777777003,0.0,7.29166666666665e-05,0.0,6.25e-06,2.0833333333330002e-05,1.388888888888e-05,4.861111111111e-05,1.25e-05,2.5e-05,1.388888888888e-05
2019-11-22,2.083333333333e-06,0.0,0.00027083333333333354,1.4583333333333e-05,0.0,6.25e-06,4.1666666666660004e-05,2.083333333333e-06,0.0,0.00035416666666666,0.00038194444444444,0.00013888888888888,6.9444444444444405e-06,4.1666666666660004e-05,0.0,2.083333333333e-06,1.388888888888e-05,0.0,0.00026388888888888003,1.388888888888e-05,0.0,0.00015972222222222,0.00021527777777777002,0.0,0.0,4.1666666666665e-06,2.083333333333e-06,6.25e-05,0.006736111111111109,8.333333333333e-05,0.0,4.861111111111e-05,0.0003895833333333335,0.0002854166666666665,0.00014583333333333348,0.0,4.1666666666665e-06,0.0,1.25e-05,0.00017361111111111,0.0,9.166666666666649e-05,3.75e-05,0.0,0.00017361111111111,8.125e-05,0.0001020833333333335,2.0833333333333e-05,2.083333333333e-06,4.1666666666665e-06,3.472222222222e-05,0.00014583333333333,0.00024375000000000002,0.00013194444444444,6.25e-05,2.0833333333333e-05,2.777777777777e-05,3.472222222222e-05,2.0833333333330002e-05,2.0833333333330002e-05,0.0,2.0833333333330002e-05,0.0,0.0,1.04166666666665e-05,0.00015972222222222,0.0010416666666666701,0.000522916666666665,0.0,0.0,2.0833333333330002e-05,0.0,0.0005,1.388888888888e-05,6.04166666666665e-05,1.388888888888e-05,4.1666666666665e-06,2.777777777777e-05,2.0833333333330002e-05,3.472222222222e-05,6.25e-06,2.29166666666665e-05,1.388888888888e-05
2019-11-23,1.875e-05,0.0,0.00019791666666666647,1.25e-05,7.916666666666035e-05,8.333333333333e-06,8.333333333333e-05,6.25e-06,2.083333333333e-06,0.00044444444444444,0.00032638888888888003,0.00011111111111111,6.9444444444444405e-06,4.1666666666660004e-05,2.777777777777e-05,2.083333333333e-06,0.0,0.0,0.00040972222222222,0.0,6.9444444444444405e-06,0.00010416666666666,0.00011111111111111,0.0,0.0,1.4583333333333e-05,2.083333333333e-06,8.333333333333e-05,0.00584027777777778,8.333333333333e-05,0.0,2.777777777777e-05,0.00039583333333333967,0.0001625,0.00012083333333333351,0.0,2.083333333333e-06,0.0,1.4583333333333e-05,0.00013888888888888,0.0,8.95833333333335e-05,3.9583333333333e-05,0.0,0.00011805555555555,7.91666666666665e-05,9.79166666666665e-05,1.66666666666665e-05,1.04166666666665e-05,0.0,4.1666666666660004e-05,0.00013888888888888,0.00019791666666666647,0.00011805555555555,5.555555555555e-05,1.04166666666665e-05,3.472222222222e-05,3.472222222222e-05,3.472222222222e-05,2.0833333333330002e-05,0.0,4.1666666666660004e-05,1.388888888888e-05,0.0,1.04166666666665e-05,2.777777777777e-05,0.0008819444444444401,0.000502083333333335,0.0,6.9444444444444405e-06,2.0833333333330002e-05,0.0,0.00036805555555554997,0.0,8.54166666666665e-05,6.9444444444444405e-06,4.1666666666665e-06,3.472222222222e-05,2.0833333333330002e-05,5.555555555555e-05,4.1666666666665e-06,2.0833333333333e-05,1.388888888888e-05
2019-11-24,6.25e-06,1.388888888888e-05,0.00021250000000000002,4.1666666666665e-06,2.5189393939395406e-05,1.875e-05,0.00010416666666666,0.0,0.0,0.00041666666666665997,0.00027083333333333,0.00018055555555555,0.0,2.0833333333330002e-05,6.9444444444444405e-06,0.0,1.388888888888e-05,0.0,0.00027777777777776997,1.388888888888e-05,2.0833333333330002e-05,8.333333333333e-05,0.00014583333333333,0.0,0.0,1.04166666666665e-05,2.083333333333e-06,5.555555555555e-05,0.00652083333333333,6.944444444444e-05,2.0833333333330002e-05,2.0833333333330002e-05,0.00025189393939393807,0.0002895833333333335,0.0002166666666666665,0.0,4.1666666666665e-06,0.0,1.25e-05,0.00011111111111111,0.0,7.91666666666665e-05,7.08333333333335e-05,0.0,0.00011805555555555,9.166666666666649e-05,7.29166666666665e-05,2.0833333333333e-05,2.083333333333e-06,0.0,0.00010416666666666,0.00023611111111110998,0.0001916666666666665,0.00012499999999999,9.027777777777e-05,8.333333333333e-06,2.0833333333330002e-05,6.9444444444444405e-06,6.9444444444444405e-06,4.1666666666660004e-05,0.0,3.472222222222e-05,0.0,0.0,2.0833333333333e-05,6.25e-05,0.00128472222222222,0.00060625,0.0,0.0,2.777777777777e-05,0.0,0.00043055555555555,2.0833333333330002e-05,0.0001145833333333335,0.0,6.25e-06,0.0,2.777777777777e-05,6.25e-05,4.1666666666665e-06,4.3750000000000006e-05,6.9444444444444405e-06
2019-11-25,6.25e-06,2.777777777777e-05,0.00030625,6.25e-06,0.000125,1.04166666666665e-05,6.25e-05,4.1666666666665e-06,0.0,0.00024305555555555002,0.00025694444444443996,0.00014583333333333,0.0,2.777777777777e-05,1.388888888888e-05,2.083333333333e-06,0.0,0.0,0.00036111111111111,6.9444444444444405e-06,0.0,0.00011111111111111,0.00011805555555555,0.0,0.0,2.083333333333e-06,0.0,6.944444444444e-05,0.00678472222222222,4.1666666666660004e-05,0.0,3.472222222222e-05,0.000125,0.00023541666666666652,0.00025624999999999997,0.0,2.083333333333e-06,0.0,1.4583333333333e-05,9.722222222222e-05,0.0,5.41666666666665e-05,3.9583333333333e-05,0.0,0.00015277777777777,6.04166666666665e-05,9.166666666666649e-05,3.125e-05,4.1666666666665e-06,2.083333333333e-06,4.861111111111e-05,0.00014583333333333,0.00019375,6.249999999999e-05,4.1666666666660004e-05,1.04166666666665e-05,6.9444444444444405e-06,2.777777777777e-05,0.0,1.388888888888e-05,0.0,4.861111111111e-05,0.0,6.9444444444444405e-06,1.25e-05,6.25e-05,0.00146527777777778,0.000591666666666665,0.0,0.0,6.9444444444444405e-06,0.0,0.00042361111111111,6.9444444444444405e-06,8.54166666666665e-05,6.9444444444444405e-06,4.1666666666665e-06,1.388888888888e-05,0.0,4.1666666666660004e-05,8.333333333333e-06,2.29166666666665e-05,1.388888888888e-05
2019-11-26,8.333333333333e-06,1.388888888888e-05,0.0003229166666666665,2.083333333333e-06,0.0,6.25e-05,8.333333333333e-05,2.083333333333e-06,0.0,0.00023611111111110998,0.00024305555555555002,0.00017361111111111,0.0,3.472222222222e-05,0.0,2.083333333333e-06,6.9444444444444405e-06,0.0,0.00017361111111111,6.9444444444444405e-06,1.388888888888e-05,9.722222222222e-05,0.00013888888888888,0.0,0.0,1.04166666666665e-05,2.083333333333e-06,6.25e-05,0.00814583333333333,7.638888888888e-05,0.0,2.777777777777e-05,0.0001180555555555305,0.00025624999999999997,0.00019375,0.0,4.1666666666665e-06,0.0,1.25e-05,0.00025694444444443996,5.9027777777803e-05,5.83333333333335e-05,3.3333333333333e-05,0.0,0.00013194444444444001,6.66666666666665e-05,5.83333333333335e-05,1.66666666666665e-05,0.0,0.0,6.25e-05,0.00018055555555555,0.0002833333333333335,7.638888888888e-05,6.944444444444e-05,1.4583333333333e-05,6.25e-05,2.0833333333330002e-05,6.9444444444444405e-06,1.388888888888e-05,0.0,4.1666666666660004e-05,0.0,0.0,1.66666666666665e-05,0.00013888888888888,0.00125,0.0007479166666666651,6.9444444444444405e-06,0.0,2.0833333333330002e-05,0.0,0.00041666666666665997,6.9444444444444405e-06,0.00014375,6.9444444444444405e-06,6.25e-06,0.0,2.0833333333330002e-05,4.861111111111e-05,4.1666666666665e-06,4.16666666666665e-05,1.388888888888e-05
2019-11-27,2.0833333333333e-05,1.388888888888e-05,0.0002229166666666665,1.04166666666665e-05,0.0,3.9583333333333e-05,0.00016666666666666,2.083333333333e-06,0.0,0.00023611111111110998,0.00017361111111111,8.333333333333e-05,0.0,2.0833333333330002e-05,0.0,0.0,6.9444444444444405e-06,0.0,0.00030555555555555,6.9444444444444405e-06,6.9444444444444405e-06,7.638888888888e-05,8.333333333333e-05,0.0,0.0,1.4583333333333e-05,0.0,6.25e-05,0.00638194444444444,1.388888888888e-05,0.0,2.0833333333330002e-05,0.00013333333333334933,0.000225,0.0002104166666666665,0.0,8.333333333333e-06,0.0,6.25e-06,0.00016666666666666,6.666666666665066e-05,6.04166666666665e-05,3.9583333333333e-05,0.0,4.861111111111e-05,5.625e-05,4.16666666666665e-05,2.5e-05,6.25e-06,0.0,6.944444444444e-05,0.00010416666666666,0.0002,6.249999999999e-05,4.1666666666660004e-05,2.5e-05,0.0,1.388888888888e-05,0.0,1.388888888888e-05,0.0,1.388888888888e-05,0.0,0.0,1.66666666666665e-05,6.25e-05,0.00111805555555556,0.0005090277777777794,0.0,0.0,1.388888888888e-05,0.0,0.00045833333333333,6.9444444444444405e-06,0.0001645833333333335,0.0,1.04166666666665e-05,6.9444444444444405e-06,6.9444444444444405e-06,3.472222222222e-05,8.333333333333e-06,3.125e-05,0.0
2019-11-28,8.333333333333e-06,2.0833333333330002e-05,0.000275,2.083333333333e-06,0.00014583333333330223,6.04166666666665e-05,4.861111111111e-05,2.083333333333e-06,0.0,0.00025694444444443996,0.00013194444444444001,0.00010416666666666,0.0,0.0,6.9444444444444405e-06,2.083333333333e-06,0.0,0.0,0.0001875,0.0,0.0,4.861111111111e-05,5.555555555555e-05,0.0,0.0,6.25e-06,6.25e-06,4.861111111111e-05,0.00710416666666667,4.861111111111e-05,1.388888888888e-05,2.0833333333330002e-05,7.291666666669774e-05,0.0002166666666666665,0.00024375000000000002,0.0,0.0,6.9444444444444405e-06,6.25e-06,0.00018055555555555,0.0,9.58333333333335e-05,3.125e-05,0.0,9.027777777777e-05,7.08333333333335e-05,5.83333333333335e-05,2.5e-05,0.0,0.0,3.472222222222e-05,0.00015972222222222,0.00022083333333333352,8.333333333333e-05,6.944444444444e-05,1.04166666666665e-05,2.0833333333330002e-05,6.9444444444444405e-06,6.9444444444444405e-06,4.1666666666660004e-05,0.0,6.9444444444444405e-06,0.0,0.0,6.25e-06,0.00010416666666666,0.00113194444444444,0.000566666666666665,0.0,0.0,6.9444444444444405e-06,0.0,0.00044444444444444,0.0,0.0002833333333333335,0.0,8.333333333333e-06,6.9444444444444405e-06,1.388888888888e-05,4.1666666666660004e-05,6.25e-06,3.3333333333333e-05,1.388888888888e-05
2019-11-29,4.1666666666665e-06,0.0,0.00025624999999999997,6.25e-06,7.395833333333325e-05,4.16666666666665e-05,0.00011111111111111,6.25e-06,2.083333333333e-06,0.0001875,0.000125,5.555555555555e-05,0.0,0.0,0.0,2.083333333333e-06,6.9444444444444405e-06,0.0,0.00022916666666666,0.0,0.0,6.25e-05,8.333333333333e-05,0.0,0.0,6.25e-06,0.0,8.333333333333e-05,0.00616666666666667,2.0833333333330002e-05,0.0,6.9444444444444405e-06,7.395833333333325e-05,0.0003,0.00024375000000000002,0.0,6.25e-06,0.0,8.333333333333e-06,0.00014583333333333,0.0,7.70833333333335e-05,3.54166666666665e-05,0.0,8.333333333333e-05,8.54166666666665e-05,5e-05,1.875e-05,4.1666666666665e-06,0.0,4.1666666666660004e-05,0.00013194444444444001,0.0002,5.555555555554e-05,6.25e-05,2.083333333333e-06,2.0833333333330002e-05,6.9444444444444405e-06,6.9444444444444405e-06,6.9444444444444405e-06,0.0,6.9444444444444405e-06,0.0,0.0,8.333333333333e-06,5.555555555555e-05,0.00071527777777777,0.000508333333333335,0.0,0.0,6.9444444444444405e-06,0.0,0.00034722222222222,1.388888888888e-05,0.00029374999999999996,0.0,1.04166666666665e-05,6.9444444444444405e-06,0.0,2.777777777777e-05,1.25e-05,2.7083333333333e-05,6.9444444444444405e-06
